CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.2900	0.0000	0.9810	0.0000	0.9113	73.0013
0.0000	0.2800	0.0000	0.9218	0.0000	0.8954	73.0695
0.0000	0.2800	0.0000	0.9228	0.0000	0.8796	73.2022
0.0000	0.2800	0.0000	0.9252	0.0000	0.8478	73.3354
0.0000	0.2800	0.0000	0.9252	0.0000	0.8319	73.3354
0.0000	0.2700	0.0000	0.8670	0.0000	0.8160	73.3993
0.0000	0.2600	0.0000	0.8032	0.0000	0.8002	73.5197
0.0000	0.2600	0.0000	0.8055	0.0000	0.7843	73.5776
0.0000	0.2600	0.0000	0.8073	0.0000	0.7526	73.6357
0.0000	0.2600	0.0000	0.8087	0.0000	0.7366	73.6939
0.0000	0.2500	0.0000	0.7513	0.0000	0.7208	73.7491
0.0000	0.2500	0.0000	0.7504	0.0000	0.7049	73.8570
0.0000	0.2500	0.0000	0.7524	0.0000	0.6732	73.9653
0.0000	0.2500	0.0000	0.7524	0.0000	0.6572	73.9653
0.0000	0.2400	0.0000	0.6939	0.0000	0.6413	74.0168
0.0000	0.2400	0.0000	0.6925	0.0000	0.6255	74.1164
0.0000	0.2300	0.0000	0.6322	0.0000	0.6096	74.1626
0.0000	0.2300	0.0000	0.6324	0.0000	0.5779	74.2081
0.0000	0.2300	0.0000	0.6339	0.0000	0.5620	74.2537
0.0000	0.2200	0.0000	0.5744	0.0000	0.5461	74.2969
0.0000	0.2200	0.0000	0.5757	0.0000	0.5302	74.3796
0.0000	0.2100	0.0000	0.5169	0.0000	0.5144	74.4176
0.0000	0.2100	0.0000	0.5165	0.0000	0.4826	74.4547
0.0000	0.2000	0.0000	0.4763	0.0000	0.4667	74.4919
0.0000	0.2000	0.0000	0.4597	0.0000	0.4509	74.5578
0.0000	0.2000	0.0000	0.4615	0.0000	0.4350	74.5910
0.0000	0.1900	0.0000	0.4037	0.0000	0.4033	74.6209
0.0000	0.1900	0.0000	0.4024	0.0000	0.3873	74.6499
0.0000	0.1900	0.0000	0.4041	0.0000	0.3715	74.6789
0.0000	0.1900	0.0000	0.4064	0.0000	0.3556	74.7373
0.0000	0.1900	0.0000	0.4070	0.0000	0.3398	74.7667
0.0000	0.1800	0.0000	0.3486	0.0000	0.3080	74.7929
0.0000	0.1800	0.0000	0.3457	0.0000	0.2921	74.8178
0.0000	0.1700	0.0000	0.2846	0.0000	0.2762	74.8635
0.0000	0.1700	0.0000	0.2862	0.0000	0.2603	74.8840
0.0000	0.1700	0.0000	0.2886	0.0000	0.2286	74.9254
0.0000	0.1700	0.0000	0.2886	0.0000	0.2126	74.9254
0.0000	0.1600	0.0000	0.2285	0.0000	0.1968	74.9438
0.0000	0.1600	0.0000	0.2294	0.0000	0.1809	74.9767
0.0000	0.1500	0.0000	0.1704	0.0000	0.1651	74.9897
0.0000	0.1500	0.0000	0.1699	0.0000	0.1333	75.0019
0.0000	0.1400	0.0000	0.1297	0.0000	0.1175	75.0141
0.0000	0.1400	0.0000	0.1129	0.0000	0.1015	75.0300
0.0000	0.1400	0.0000	0.1147	0.0000	0.0857	75.0382
0.0000	0.1400	0.0000	0.1173	0.0000	0.0539	75.0550
0.0000	0.1400	0.0000	0.1173	0.0000	0.0380	75.0550
0.0000	0.1300	0.0000	0.0920	0.0000	0.0222	75.0634
0.0000	0.1300	0.0000	0.0574	0.0000	0.0062	75.0716
0.0000	0.1300	0.0000	0.0585	0.0000	-0.0095	75.0758
0.0000	0.1200	0.0000	0.0006	0.0000	-0.0413	75.0769
0.0000	0.1200	0.0000	-0.0018	0.0000	-0.0572	75.0768
0.0000	0.1100	0.0000	-0.0618	0.0000	-0.0731	75.0725
0.0000	0.1100	0.0000	-0.0598	0.0000	-0.0890	75.0682
0.0000	0.1100	0.0000	-0.0567	0.0000	-0.1208	75.0598
0.0000	0.1100	0.0000	-0.0567	0.0000	-0.1366	75.0598
0.0000	0.1000	0.0000	-0.1166	0.0000	-0.1525	75.0533
0.0000	0.0900	0.0000	-0.1770	0.0000	-0.1683	75.0326
0.0000	0.0900	0.0000	-0.1753	0.0000	-0.1842	75.0199
0.0000	0.0900	0.0000	-0.1732	0.0000	-0.2160	75.0073
0.0000	0.0800	0.0000	-0.2131	0.0000	-0.2319	74.9948
0.0000	0.0800	0.0000	-0.2305	0.0000	-0.2477	74.9613
0.0000	0.0700	0.0000	-0.2898	0.0000	-0.2637	74.9410
0.0000	0.0700	0.0000	-0.2868	0.0000	-0.2954	74.8994
0.0000	0.0700	0.0000	-0.2868	0.0000	-0.3112	74.8994
0.0000	0.0700	0.0000	-0.2852	0.0000	-0.3271	74.8788
0.0000	0.0700	0.0000	-0.2832	0.0000	-0.3430	74.8379
0.0000	0.0600	0.0000	-0.3429	0.0000	-0.3588	74.8140
0.0000	0.0600	0.0000	-0.3441	0.0000	-0.3907	74.7892
0.0000	0.0500	0.0000	-0.3846	0.0000	-0.4066	74.7644
0.0000	0.0500	0.0000	-0.4030	-0.0000	-0.4223	74.7061
0.0000	0.0500	0.0000	-0.4016	-0.0000	-0.4383	74.6771
0.0000	0.0500	0.0000	-0.3997	-0.0000	-0.4700	74.6194
0.0000	0.0500	0.0000	-0.3997	-0.0000	-0.4859	74.6194
0.0000	0.0400	0.0000	-0.4602	-0.0000	-0.5018	74.5882
0.0000	0.0300	0.0000	-0.5212	-0.0000	-0.5177	74.5179
0.0000	0.0300	0.0000	-0.5198	-0.0000	-0.5335	74.4804
0.0000	0.0300	0.0000	-0.5179	-0.0000	-0.5653	74.4431
0.0000	0.0200	0.0000	-0.5578	-0.0000	-0.5812	74.4057
0.0000	0.0200	0.0000	-0.5753	-0.0000	-0.5971	74.3226
0.0000	0.0100	0.0000	-0.6345	-0.0000	-0.6129	74.2774
0.0000	0.0100	0.0000	-0.6314	-0.0000	-0.6446	74.1862
0.0000	0.0100	0.0000	-0.6314	-0.0000	-0.6606	74.1862
0.0000	0.0100	0.0000	-0.6296	-0.0000	-0.6765	74.1408
0.0000	0.0100	0.0000	-0.6272	-0.0000	-0.6923	74.0503
0.0000	0.0000	0.0000	-0.6866	-0.0000	-0.7081	74.0016
0.0000	0.0000	0.0000	-0.6878	0.0000	-0.7400	73.9521
0.0000	0.0000	0.0100	-0.6939	-0.0000	-0.7558	73.9026
0.0000	0.0000	0.0100	-0.6958	-0.0000	-0.7717	73.8022
0.0000	0.0000	0.0100	-0.6953	-0.0000	-0.7876	73.7522
0.0000	0.0000	0.0200	-0.7156	-0.0000	-0.8194	73.7010
0.0000	0.0000	0.0200	-0.7163	-0.0000	-0.8353	73.6494
0.0000	0.0000	0.0300	-0.7250	-0.0000	-0.8511	73.5978
0.0000	0.0000	0.0300	-0.7826	-0.0000	-0.8670	73.4891
0.0000	0.0000	0.0300	-0.7992	-0.0000	-0.8828	73.4321
0.0000	0.0000	0.0400	-0.8429	-0.0000	-0.9146	73.3728
0.0000	0.0000	0.0400	-0.8620	-0.0000	-0.9304	73.3114
0.0000	0.0000	0.0500	-0.9166	-0.0000	-0.9464	73.1839
0.0000	0.0000	0.0500	-0.9305	-0.0000	-0.9623	73.1174
0.0000	0.0000	0.0500	-0.9416	-0.0000	-0.9940	72.9824
0.0000	0.0000	0.0500	-0.9416	-0.0000	-1.0100	72.9824
0.0000	0.0000	0.0500	-0.9440	-0.0000	-1.0258	72.9145
0.0000	0.0000	0.0600	-0.9835	-0.0000	-1.0417	72.7765
0.0000	0.0000	0.0600	-0.9944	-0.0000	-1.0575	72.7053
0.0000	0.0000	0.0600	-1.0004	-0.0000	-1.0892	72.6334
0.0000	0.0000	0.0700	-1.0193	-0.0000	-1.1051	72.5612
0.0000	0.0000	0.0700	-1.0580	-0.0000	-1.1211	72.4107
0.0000	0.0000	0.0700	-1.0640	-0.0000	-1.1369	72.3343
0.0000	0.0000	0.0800	-1.1034	-0.0000	-1.1687	72.2560
0.0000	0.0000	0.0800	-1.1184	-0.0000	-1.1845	72.1760
0.0000	0.0000	0.0900	-1.1349	-0.0000	-1.2004	72.0951
0.0000	0.0000	0.0900	-1.1833	-0.0000	-1.2163	71.9269
0.0000	0.0000	0.0900	-1.1896	-0.0000	-1.2321	71.8415
0.0000	0.0000	0.1000	-1.2286	-0.0000	-1.2639	71.7542
0.0000	0.0000	0.1000	-1.2440	-0.0000	-1.2798	71.6651
0.0000	0.0000	0.1100	-1.2960	-0.0000	-1.2957	71.4829
0.0000	0.0000	0.1100	-1.3093	-0.0000	-1.3116	71.3891
0.0000	0.0000	0.1100	-1.3157	-0.0000	-1.3434	71.2946
0.0000	0.0000	0.1100	-1.3193	-0.0000	-1.3592	71.1997
0.0000	0.0000	0.1200	-1.3609	-0.0000	-1.3751	71.1027
0.0000	0.0000	0.1200	-1.3784	-0.0000	-1.3909	70.9052
0.0000	0.0000	0.1200	-1.3818	-0.0000	-1.4068	70.8058
0.0000	0.0000	0.1200	-1.3840	-0.0000	-1.4386	70.7062
0.0000	0.0000	0.1300	-1.4007	-0.0000	-1.4545	70.6065
0.0000	0.0000	0.1300	-1.4371	-0.0000	-1.4703	70.4011
0.0000	0.0000	0.1400	-1.4831	-0.0000	-1.4862	70.2956
0.0000	0.0000	0.1400	-1.5037	-0.0000	-1.5000	70.0801
0.0000	0.0000	0.1400	-1.5037	-0.0000	-1.5000	70.0801
0.0000	0.0000	0.1400	-1.5075	-0.0000	-1.5000	69.9717
0.0000	0.0000	0.1400	-1.5113	-0.0000	-1.5000	69.7543
0.0000	0.0000	0.1400	-1.5124	-0.0000	-1.5000	69.6455
0.0000	0.0000	0.1400	-1.5133	-0.0000	-1.5000	69.5365
0.0000	0.0000	0.1400	-1.5141	-0.0000	-1.5000	69.4275
0.0000	0.0000	0.1400	-1.5156	-0.0000	-1.5000	69.2094
0.0000	0.0000	0.1400	-1.5162	-0.0000	-1.5000	69.1002
0.0000	0.0000	0.1400	-1.5175	-0.0000	-1.5000	68.8818
0.0000	0.0000	0.1400	-1.5175	-0.0000	-1.5000	68.8818
